timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-19T00:16:46,codecarbon,96e42434-0e31-48f3-b73a-3fcb9beaefa0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.68306088199995,7.257107135084382e-06,1.2769715626432817e-06,42.5,19.688978968401592,19.86054039001465,6.709130152638913e-05,3.107280263599981e-05,3.133690647456712e-05,0.00012950101063695607,France,FRA,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA L4,,,52.96144104003906,machine,N,1.0
