timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-19T12:03:50,codecarbon,e276cd32-d38d-48b8-a7f8-9b96794c881c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,45.393207915000005,9.482557383874399e-05,2.088981550198158e-06,42.5,72.4035198376289,19.86054039001465,0.0005358905895326388,0.000905870724695999,0.0002503740529039658,0.0016921353671326038,France,FRA,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA L4,,,52.96144104003906,machine,N,1.0
