timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-19T01:52:25,codecarbon,fe5a3096-d609-49ae-acb8-bab983d832d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3409.360215384,0.007091875066357735,2.0801190306489717e-06,42.5,32.62593452208725,19.86054039001465,0.04024931924834166,0.067498214276306,0.0188049578895056,0.12655249141415326,France,FRA,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA L4,,,52.96144104003906,machine,N,1.0
