timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-20T22:39:40,codecarbon,79bd25c2-d67d-4cc1-8321-07083e6105b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1178.279844657,0.0023671303273458456,2.0089712457357044e-06,42.5,31.874944904338744,19.86054039001465,0.013910222091383326,0.021831322187266,0.006499222461403967,0.042240766740053275,France,FRA,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA L4,,,52.96144104003906,machine,N,1.0
