timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-20T22:20:00,codecarbon,e3f7ab76-aedc-4e60-8ffe-622a43a37ee2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.776274439999952,1.1118492677474302e-05,1.2668806967566026e-06,42.5,19.034182998524688,19.86054039001465,0.00010360833036875052,4.639448155999929e-05,4.8403524327684125e-05,0.00019840633625643392,France,FRA,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA L4,,,52.96144104003906,machine,N,1.0
