timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-20T19:52:05,codecarbon,43946088-c71b-463c-84b5-a0bb4ab3cfe5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39.205333281999856,8.18729217374321e-05,2.088310821094894e-06,42.5,71.90568955642678,19.86054039001465,0.00046283962056666727,0.0007819070144139996,0.00021625234318511222,0.001460998978165779,France,FRA,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA L4,,,52.96144104003906,machine,N,1.0
