timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-19T14:29:52,codecarbon,ca5520b4-bb68-45ac-a4ec-b6523992968c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1052.822742943,0.002181159847454999,2.0717256177026635e-06,42.5,34.96081280471884,19.86054039001465,0.012429133381460419,0.020686265993444,0.005806777099604397,0.0389221764745088,France,FRA,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA L4,,,52.96144104003906,machine,N,1.0
