timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-19T21:31:33,codecarbon,5b369b91-893d-4b9c-9e19-a4896c7d61ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,51.402806295000005,6.382236304153024e-05,1.2416124262798915e-06,42.5,20.88325030928053,19.86054039001465,0.000606837025979167,0.000248518532148,0.00028353633932871614,0.0011388918974558832,France,FRA,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA L4,,,52.96144104003906,machine,N,1.0
