timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-19T12:00:20,codecarbon,72f4dab5-084f-44c7-895a-9cd1535605e5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.095698362000007,1.0486703239285497e-05,1.295342633874368e-06,42.5,20.863689396974124,19.86054039001465,9.557379716875047e-05,4.690948197199978e-05,4.464895446951215e-05,0.0001871322336102624,France,FRA,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA L4,,,52.96144104003906,machine,N,1.0
